"Translation Info:
#---------------------------
4505,45,32,"Kapag sinabi: ‘Tunay na ang pangako ni Allāh ay totoo at ang Huling Sandali ay walang pag-aalinlangan doon,’ ay nagsasabi kayo: ‘Hindi kami nakababatid kung ano ang Huling Sandali; hindi kami nagpapalagay [na magaganap ito] kundi ng isang pagpapalagay at kami ay hindi mga nakatitiyak.’”",""
4506,45,33,"Matatambad sa kanila ang mga masagwa sa [kahihinatnan ng] ginawa nila at papaligid sa kanila ang dati nilang kinukutya.",""
4507,45,34,"Sasabihin: “Ngayong Araw, lilimot Kami sa inyo[2] gaya ng paglimot ninyo sa pagkikita sa Araw ninyong ito.[3] Ang kanlungan ninyo ay ang Apoy. Walang ukol sa inyo na anumang mga tagapag-adya.","[2] mag-iiwan Kami sa inyo sa Impiyerno
[3] kaya hindi kayo naghanda para rito ng pananampalataya at gawang maayos"
4508,45,35,"Iyon ay dahil kayo ay gumawa sa mga tanda ni Allāh ng isang pangungutya at luminlang sa inyo ang buhay na pangmundo.” Kaya sa Araw na iyon, hindi sila ilalabas mula roon [sa Impiyerno] ni sila ay hihilinging magpasiya [kay Allāh].",""
4509,45,36,"Kaya ukol kay Allāh ang papuri, ang Panginoon ng mga langit, ang Panginoon ng lupa, at ang Panginoon ng mga nilalang.",""
4510,45,37,"Sa Kanya ang kadakilaan sa mga langit at lupa. Siya ay ang Makapangyarihan, ang Marunong.",""
4511,46,1,"Ḥā. Mīm. [1]","[1] Ang Qur’ān ay nasa wikang Arabe na binubuo ng mga titiks Arabe gaya ng mga ito."
4512,46,2,"Ang pagbababa ng Aklat [na Qur’ān] ay mula kay Allāh, ang Makapangyarihan, ang Marunong.",""
4513,46,3,"Hindi Kami lumikha ng mga langit at lupa at anumang nasa pagitan ng mga ito malibang ayon sa katotohanan at sa isang taning na tinukoy. Ang mga tumangging sumampalataya, hinggil sa ibinabala sa kanila ay mga umaayaw.",""
4514,46,4,"Sabihin mo: “Nagsaalang-alang ba kayo sa dinadalanginan ninyo bukod pa kay Allāh? Magpakita kayo sa akin kung ano ang nilikha nila mula sa lupa, o kung mayroon silang pakikitambal sa mga langit. Magdala kayo sa akin ng isang aklat [na ibinaba] bago pa nito o ng isang [natitirang] bakas mula sa kaalaman, kung kayo ay mga tapat.”[2]","[2] sa pahayag ninyo na ang mga anito ninyo ay naging karapat-dapat sa pagsamba."
4515,46,5,"Sino ang higit na ligaw kaysa sa sinumang dumadalangin sa bukod pa kay Allāh, na hindi tumutugon sa kanya hanggang sa Araw ng Pagbangon samantalang ang mga ito, sa panalangin sa mga ito, ay mga nalilingat?",""
4516,46,6,"Kapag kinalap ang mga tao, ang mga [dinalanginang] ito para sa kanila ay magiging mga kaaway at ang mga ito sa pagsamba sa mga ito ay magiging mga tagatanggi [sa pagkilala].",""
4517,46,7,"Kapag binibigkas sa kanila ang mga tanda Namin bilang mga malinaw na patunay ay nagsasabi ang mga tumangging sumampalataya hinggil sa katotohanan noong dumating ito sa kanila: “Ito ay isang panggagaway na malinaw.”",""
4518,46,8,"O nagsasabi sila: “Ginawa-gawa niya [ang Qur’ān na] ito.” Sabihin mo: “Kung gumawa-gawa ako nito ay hindi kayo makapagdudulot para sa akin laban kay Allāh ng anuman. Siya ay higit na maalam sa anumang sinusuong. Nakasapat Siya bilang saksi sa pagitan ko at sa pagitan ninyo. Siya ay ang Mapagpatawad, ang Maawain.”",""
4519,46,9,"Sabihin mo: “Hindi ako isang pinasimulan mula sa mga sugo at hindi ako nakababatid sa gagawin sa akin ni sa inyo [sa Mundo]. Hindi ako sumusunod maliban sa ikinakasi sa akin at walang iba ako kundi isang mapagbabalang malinaw.”",""
4520,46,10,"Sabihin mo: “Nagsaalang-alang ba kayo kung [ang Qur’ān na] ito ay mula sa ganang kay Allāh at tumanggi kayong sumampalataya rito samantalang may sumaksi na isang tagasaksi mula sa mga anak ni Israel [na ito ay mula kay Allāh batay sa] tulad [sa nasaad sa Torah], kaya sumampalataya siya samantalang nagmalaki kayo?” Tunay na si Allāh ay hindi pumapatnubay sa mga taong tagalabag sa katarungan.",""
4521,46,11,"Nagsabi ang mga tumangging sumampalataya sa mga sumampalataya: “Kung sakaling [ang Islām na] ito ay kabutihan, hindi sana sila nakauna sa amin dito.” Yayamang hindi sila napatnubayan sa pamamagitan nito ay magsasabi sila: “Ito ay isang panlilinlang na luma.”",""
4522,46,12,"Bago pa nito, ang Kasulatan ni Moises ay bilang gabay at bilang awa. [Ang Qur’ān na] ito ay Aklat na tagapagpatotoo, sa wikang Arabe, upang magbabala ito sa mga lumabag sa katarungan[3] at bilang balitang nakagagalak para sa mga tagagawa ng maganda.","[3] dahil sa pagtatambal kay Allāh at paggawa ng mga pagsuway"
4523,46,13,"Tunay na ang mga nagsabi: “Ang Panginoon namin ay si Allāh,” pagkatapos nagpakatuwid sila,[4] ay walang pangamba sa kanila ni sila ay” malulungkot.”","[4] sa pananampalataya at gawang maayos"
4524,46,14,"Ang mga iyon ay ang mga maninirahan sa Paraiso bilang mga mananatili roon bilang ganti sa dati nilang ginagawa.",""
4525,46,15,"Nagtagubilin Kami sa tao hinggil sa mga magulang niya ng paggawa ng maganda. Nagdalang-tao sa kanya ang ina niya sa hirap at nagsilang ito sa kanya sa hirap. Ang pagdadalang-tao sa kanya at ang pag-awat sa kanya ay tatlumpong buwan; hanggang sa nang umabot siya sa katindihan niya at umabot siya sa apatnapung taong gulang ay magsasabi siya: “Panginoon ko, udyukan Mo ako na magpasalamat ako sa biyaya Mo na ibiniyaya Mo sa akin at sa mga magulang ko, na gumawa ako ng maayos na kalulugdan Mo, at magsaayos Ka para sa akin sa mga supling ko; tunay na ako ay nagbalik-loob sa Iyo [sa pagsisisi at pagtalima] at tunay na ako ay kabilang sa mga Muslim.”",""
4526,46,16,"Ang mga iyon ay tatanggapan Namin buhat sa kanila ng pinakamaganda sa ginawa nila at palalampasan Namin ng mga masagwang gawa nila [upang mapabilang sila] sa mga maninirahan sa Paraiso bilang pangako ng katapatan na sa kanila noon ay ipinangangako.",""
4527,46,17,"Ang nagsabi sa mga magulang niya: “Pagkasuya sa inyong dalawa! Nangangako ba kayong dalawa sa akin na palabasin ako [sa libingan] samantalang lumipas na ang mga [ibang] salinlahi bago ko pa?” samantalang silang dalawa [na mga madulang] ay nagpapasaklolo kay Allāh, [na nagsasabi]: “Kapighatian sa iyo! Sumampalataya ka! Tunay na ang pangako ni Allāh ay [laging] totoo,” ngunit nagsasabi naman siya: “Walang iba ito kundi mga alamat ng mga sinauna.”",""
4528,46,18,"Ang mga iyon ay ang mga nagindapat sa kanila ang hatol [ng pagdurusa] sa mga kalipunang lumipas bago pa nila, kabilang sa jinn at tao. Tunay na sila ay naging mga lugi.",""
4529,46,19,"Para sa lahat ay may mga antas [ng baytang] mula sa anumang ginawa nila, at upang maglulubus-lubos Siya sa kanila [ng kabayaran] sa mga gawa nila habang hindi sila nilalabag sa katarungan.",""
4530,46,20,"Sa araw na isasalang ang mga tumangging sumampalataya sa Apoy [ay sasabihin]: “Nag-alis kayo ng mga kaaya-aya ninyo sa buhay ninyo sa Mundo at nagtamasa kayo roon. Kaya ngayong araw ay gagantihan kayo ng pagdurusa ng pagkahamak dahil kayo dati ay nagmamalaki sa lupa nang walang karapatan at dahil kayo dati ay nagpapakasuwail.”",""
4531,46,21,"Banggitin mo [si Hūd], ang kapatid ng [liping] `Ād, noong nagbabala siya sa mga kalipi niya sa Buhanginan.[5] Lumipas na ang mga mapagbabala noong bago pa niya at noong matapos na niya, [na nagsasabi]: “Huwag kayong sumamba maliban kay Allāh; tunay na ako ay nangangamba para sa inyo sa pagdurusa sa isang araw na sukdulan.”","[5] sa timog ng Arabya"
4532,46,22,"Nagsabi sila: “Dumating ka ba sa amin upang magpalihis ka sa amin palayo sa mga diyos namin? Kaya maglahad ka sa amin ng ipinangangako mo sa amin, kung ikaw ay naging sa mga tapat.”",""
4533,46,23,"Nagsabi siya: “Tanging ang kaalaman ay nasa ganang kay Allāh. Nagpapaabot ako sa inyo ng ipinasugo sa akin, subalit ako ay nakakikita sa inyo bilang mga taong nagpapakamangmang.”",""
4534,46,24,"Kaya noong nakakita sila niyon na isang ulap na [nakaharang na] nakaharap sa mga lambak nila ay nagsabi sila: “Ito ay isang ulap na magpapaulan sa atin.” Bagkus iyon ay ang minadali ninyo na isang hanging sa loob nito ay isang pagdurusang masakit.",""
4535,46,25,"Wawasak ito sa bawat bagay ayon sa utos ng Panginoon nito kaya sila ay magiging walang nakikita kundi ang mga tirahan nila. Gayon Kami gumaganti sa mga taong salarin.",""
4536,46,26,"Talaga ngang nagbigay-kapangyarihan Kami sa kanila sa [paraang] hindi Kami nagbigay-kapangyarihan sa inyo. Gumawa Kami para sa kanila ng pandinig, mga paningin, at mga puso ngunit hindi nakapagdulot sa kanila ang pandinig nila ni ang mga paningin nila ni ang mga puso nila ng anuman yayamang sila dati ay nagkakaila sa mga tanda ni Allāh. Papaligid sa kanila ang dati nilang kinukutya.",""
4537,46,27,"Talaga ngang nagpahamak Kami sa nasa paligid ninyo na mga pamayanan at nagsarisari Kami ng mga tanda nang sa gayon sila ay babalik [sa masamang gawi nila].",""
4538,46,28,"Kaya bakit hindi nag-adya sa kanila ang mga ginawa nila bukod pa kay Allāh bilang ipinanlalapit-loob [sa Kanya] na mga diyos? Bagkus naligaw ang mga ito palayo sa kanila. Iyon ay ang panlilinlang nila at ang dati nilang ginagawa-gawa.",""
4539,46,29,"[Banggitin] noong naglihis Kami tungo sa iyo ng isang pangkat ng mga jinn na nakikinig sa Qur’ān, saka noong dumalo sila roon ay nagsabi sila: “Tumahimik kayo [upang makinig].” Kaya noong nagwakas ito ay umuwi sila sa mga kalahi nila bilang mga tagapagbabala [sa kanila].",""
4540,46,30,"Nagsabi sila: “O mga kalahi namin, tunay na kami ay nakapakinig sa isang Aklat[6] na pinababa matapos na ni Moises, bilang tagapagpatotoo para sa nauna rito, na nagpapatnubay tungo sa katotohanan at tungo sa isang landasing tuwid [ng Islām].","[6] Ibig sabihin: ang Qur’an."
4541,46,31,"O mga kalahi namin, sumagot kayo sa tagapag-anyaya ni Allāh [na si Propeta Muḥammad] at sumampalataya kayo rito, magpapatawad Siya sa inyo ng ilan sa mga pagkakasala ninyo at kakalinga Siya sa inyo laban sa isang pagdurusang masakit.",""
4542,46,32,"Ang sinumang hindi sumagot sa tagapag-anyaya ni Allāh [na si Propeta Muḥammad] ay hindi makapagpapawalang-kakayahan [sa Kanya] sa lupa at hindi ito magkakaroon bukod pa sa Kanya ng mga katangkilik. Ang mga iyon ay nasa isang pagkaligaw na malinaw.",""
4543,46,33,"Hindi ba nila napag-alaman na si Allāh na lumikha ng mga langit at lupa at hindi napata sa paglikha ng mga ito ay nakakakaya na magbigay-buhay sa mga patay? Oo; tunay na Siya sa bawat bagay ay May-kakayahan.",""
4544,46,34,"Sa araw na isasalang sa Apoy ang mga tumangging sumampalataya [ay sasabihin sa kanila]: “Hindi ba ito ang katotohanan?” Magsasabi sila: “Opo; sumpa man sa Panginoon namin.” Magsasabi Siya: “Kaya lasapin ninyo ang pagdurusa dahil kayo dati ay tumatangging sumampalataya.”",""
4545,46,35,"Kaya magtiis ka [O Propeta Muḥammad] kung paanong nagtiis ang mga may pagtitika kabilang sa mga sugo[7] at huwag kang magmadali para sa kanila. Para bang sila, sa araw na makikita nila ang ipinangangako sa kanila, ay hindi namalagi kundi isang oras mula sa maghapon. Isang pagpapaabot [ito] kaya walang ipahahamak kundi ang mga taong suwail [kay Allāh].","[7] na sina Noe, Abraham, Moises, Jesus, at Muḥammad (sumakanila ang basbas at ang pangangalaga)."
4546,47,1,"Ang mga tumangging sumampalataya at sumagabal sa landas ni Allāh[1] ay magpapawalang-kabuluhan Siya sa mga gawa nila.","[1] Ibig sabihin: sa Relihiyong Islam"
4547,47,2,"Ang mga sumampalataya at gumawa ng mga maayos at sumampalataya sa [Qur’ān na] ibinaba kay [Propeta] Muḥammad – at ito ay ang katotohanan mula sa Panginoon nila – ay magtatakip-sala Siya sa kanila sa mga masagwang gawa nila at magsasaayos Siya sa lagay nila [sa Mundo at Kabilang-buhay].",""
4548,47,3,"Iyon ay dahil ang mga tumangging sumampalataya ay sumunod sa kabulaanan at ang mga sumampalataya naman ay sumunod sa katotohanan mula sa Panginoon nila. Gayon naglalahad si Allāh para sa mga tao ng mga paghahalintulad sa kanila.",""
4549,47,4,"Kaya kapag nakipagkita kayo [sa labanan] sa mga tumangging sumampalataya ay tumaga sa mga leeg nila; hanggang sa nang nakalipol kayo sa kanila ay maghigpit kayo ng mga paggapos [sa mga bihag] saka maaaring maging may pagmamagandang-loob matapos niyon o maaaring maging may pagpapatubos [sa mga bihag] hanggang sa magbaba ang digmaan ng mga pasanin nito. Iyon nga [ang utos ni Allāh]; at kung sakaling loloobin ni Allāh ay talaga sanang naghiganti Siya laban sa kanila subalit [ipinag-utos ang pakikibaka laban sa mga kaaway ng katotohanan, katarungan, at kapayapaan] upang sumubok Siya sa iba sa inyo sa pamamagitan ng iba pa. Ang mga pinatay sa landas ni Allāh ay hindi Siya magwawala sa mga gawa nila.",""
4550,47,5,"Magpapatnubay Siya sa kanila at magsasaayos Siya sa [kasalukuyang] lagay nila.",""
4551,47,6,"Magpapapasok Siya sa kanila sa Paraiso, na ipinakilala Niya sa kanila.",""
4552,47,7,"O mga sumampalataya, kung mag-aadya kayo kay Allāh [sa layunin Niya], mag-aadya Siya sa inyo at magpapatatag Siya sa mga paa ninyo [sa labanan].",""
4553,47,8,"Ang mga tumangging sumampalataya, kasawian ay ukol sa kanila at iwawala Niya ang mga gawa nila.",""
4554,47,9,"Iyon ay dahil sila ay nasuklam sa [Qur’ān na] pinababa ni Allāh kaya nagpawalang-kabuluhan Siya sa mga gawa nila.",""
4555,47,10,"Kaya hindi ba sila humayo sa lupain para tumingin sila kung papaano naging ang kinahinatnan ng mga bago pa nila? Dumurog si Allāh sa kanila. Ukol sa mga tagatangging sumampalataya ang mga tulad niyon.",""
4556,47,11,"Iyon ay dahil si Allāh ang Pinagpapatangkilikan ng mga sumampalataya at [dahil] ang mga tagatangging sumampalataya ay walang pinagpapatangkilikan ukol sa kanila.",""
4557,47,12,"Tunay na si Allāh ay magpapapasok sa mga sumampalataya at gumawa ng mga maayos sa mga hardin na dumadaloy mula sa ilalim ng mga ito ang mga ilog. Ang mga tumangging sumampalataya ay nagpapakatamasa [sa Mundo] at kumakain kung paanong kumakain ang mga hayupan. Ang Apoy ay tuluyan para sa kanila.",""
4558,47,13,"Kay raming pamayanan ay higit na matindi sa lakas kaysa sa [Makkah na] pamayanan mo na nagpalisan sa iyo! Nagpahamak Kami sa kanila sapagkat walang tagapag-adya para sa kanila.",""
4559,47,14,"Kaya ba ang sinumang nasa isang malinaw na patunay mula sa Panginoon niya ay gaya ng mga ipinaakit para sa kanila ang kasagwaan ng gawain nila at sumunod sila sa mga pithaya nila?",""
4560,47,15,"Ang paglalarawan sa Paraiso – na pinangakuan ang mga tagapangilag magkasala roon ng mga ilog mula sa tubig na hindi nagbabago, ng mga ilog mula sa gatas na hindi nagbago ang lasa nito, ng mga ilog mula sa alak na kasarapan para sa mga tagainom, at ng mga ilog mula sa pulut-pukyutan na dinalisay, at may ukol sa kanila roon na lahat ng mga bunga at isang kapatawaran mula sa Panginoon nila – ay gaya ba ng mga mamamalagi sa Apoy at paiinumin ng isang nakapapasong tubig kaya magpuputul-putol ito sa mga bituka nila?",""
4561,47,16,"Mayroon sa kanila [ng mga tagatangging sumampalataya] na [nagkukunwaring] nakikinig sa iyo; hanggang nang nakalabas sila mula sa piling mo ay nagsabi sila sa mga binigyan ng kaalaman: “Ano ang sinabi niya kanina?” Ang mga iyon ay ang mga nagpinid si Allāh sa mga puso nila at sumunod sa mga pithaya nila.",""
4562,47,17,"Ang mga napatnubayan [sa landas ng Islām] ay nagdagdag Siya sa kanila ng patnubay at nagbigay Siya sa kanila ng pangingilag nilang magkasala.",""
4563,47,18,"Kaya naghihintay kaya sila ng maliban pa sa Huling Sandali, na sumapit ito sa kanila nang bigla sapagkat dumating na ang mga tanda nito? Kaya papaanong ukol sa kanila, kapag dumating [ang Huling Sandali na] ito sa kanila, ang paalaala sa kanila?",""
4564,47,19,"Kaya alamin mo na walang Diyos [na karapat-dapat sambahin] kundi si Allāh at humingi ka ng tawad para sa pagkakasala mo at para sa [mga pagkakasala ng] mga lalaking mananampalataya at mga babaing mananampalataya. Si Allāh ay nakaaalam sa ginagalawan ninyo at tuluyan ninyo [sa gabi ninyo].",""
4565,47,20,"Nagsasabi ang mga sumampalataya: “Bakit kasi walang ibinaba na isang kabanata?”[2] Ngunit nang may pinababa na isang kabanatang isinatahasan at binanggit dito ang pakikipaglaban, makikita mo ang mga sa mga puso nila ay may sakit [ng pagpapaimbabaw] na tumitingin sa iyo nang pagtingin ng hinimatay dahil sa [takot sa] kamatayan. Kaya higit na nararapat para sa kanila ay","[2] sa Qur’an na may pagbanggit ng pagpahintulot ng pakikipalaban"
4566,47,21,"pagtalima [kay Allāh] at pagsasabing nakabubuti. Kaya kapag naisatungkulin ang usapin [ng pakikipaglaban] saka kung sakaling nagpakatotoo sila kay Allāh, talaga sanang ito ay naging higit na mabuti para sa kanila.",""
4567,47,22,"Kaya marahil kayo kaya, kung tumalikod kayo, ay manggugulo sa lupa at magpuputul-putol ng ugnayan sa mga kaanak ninyo?",""
4568,47,23,"Ang mga iyon ay ang mga isinumpa ni Allāh, kaya bumingi Siya sa kanila at bumulag Siya sa mga paningin nila [sa katotohanan].",""
4569,47,24,"Kaya hindi ba sila nagmumuni-muni sa Qur’ān o sa mga puso ay may mga pampinid ng mga ito?",""
4570,47,25,"Tunay na ang mga bumalik sa mga tinalikdan nila matapos na luminaw para sa kanila ang patnubay, ang demonyo ay humalina sa kanila at nagpapatagal [ng maling pag-asa] para sa kanila.",""
4571,47,26,"Iyon ay dahil sila ay nagsabi sa mga nasuklam sa [Qur’ān na] ibinaba ni Allāh: “Tatalima kami sa inyo sa ilan sa usapin,” samantalang si Allāh ay nakaaalam sa paglilihim nila.",""
4572,47,27,"Kaya papaano kapag bumawi sa kanila ang mga anghel habang pumapalo ang mga ito sa mga mukha nila at mga likod nila?",""
4573,47,28,"Iyon ay dahil sila ay sumunod sa nagpainis kay Allāh at nasuklam sila sa pagkalugod Niya kaya nagpawalang-kabuluhan Siya sa mga gawa nila.",""
4574,47,29,"O nag-akala ang mga sa mga puso nila ay may sakit [ng pagpapaimbabaw] na hindi magpapalabas si Allāh sa mga poot nila?",""
4575,47,30,"Kung sakaling niloloob Namin ay talaga sanang ipinakita Namin sa iyo sila kaya talaga sanang nakilala mo sila sa pamamagitan ng mga tatak nila at talaga sanang makikilala mo nga sila sa himig ng pagkakasabi [nila]. Si Allāh ay nakaaalam sa mga gawa ninyo.",""
4576,47,31,"Talagang susubok nga Kami sa inyo hanggang sa maghayag Kami sa mga nakikibaka [sa pakikipaglaban] kabilang sa inyo at mga nagtitiis at sumubok Kami sa mga gawain ninyo.",""
4577,47,32,"Tunay na ang mga tumangging sumampalataya, sumagabal [sa mga tao] sa landas ni Allāh, at nakipaghidwaan sa Sugo matapos na luminaw para sa kanila ang patnubay ay hindi makapipinsala kay Allāh sa anuman at magpapawalang-kabuluhan Siya sa mga gawa nila.",""
4578,47,33,"O mga sumampalataya, tumalima kayo kay Allāh at tumalima kayo sa Sugo, at huwag kayong magpawalang-saysay sa mga [magandang] gawa ninyo.",""
4579,47,34,"Tunay na ang mga tumangging sumampalataya at sumagabal sa landas ni Allāh – pagkatapos namatay sila habang sila ay mga tagatangging sumampalataya – ay hindi magpapatawad si Allāh sa kanila.",""
4580,47,35,"Kaya huwag kayong panghinaan at [huwag] kayong mag-anyaya sa pakikipagpayapaan samantalang kayo ay ang mga pinakamataas at si Allāh ay kasama sa inyo. Hindi Siya magbabawas sa inyo sa [gantimpala sa] mga gawa ninyo.",""
