"Translation Info:
#---------------------------
3735,36,30,"افسوس د بندګانو پر حال باندې هغوی ته چې هر پيغمبر راغى په هغه پورې يې ملنډې مسخرې وكړې.",""
3736,36,31,"اّيا نه يې دي ليدلي چې له دوى مخكې قومونو څخه مو څومره تباه كړي دي چې دوى ته بيا نه راګرځي.",""
3737,36,32,"یقینا شان دا دی دوى ټول به په يو ځل [وار] زموږ پر وړاندې حاضريږي.",""
3738,36,33,"او يوه (لويه) نښانه د دوى لپاره همدا مړه زمكه ده چې موږ را ژوندۍ كړې او له هغې مو (هر ډول) دانې را وېستلې دي چې دوى خوراك ترې كوي.",""
3739,36,34,"او په هغې كې مو د كجورو او انګورو ډېر باغونه پيدا كړي او چينې مو پكې بیولې دي.",""
3740,36,35,"دې لپاره چې دوى يې له مېوو نه خوراك وكړي او دا خو د هغوى خپلو لاسونو نه دي جوړ كړي نو اّيا شكر نه وباسي.",""
3741,36,36,"هغه ذات لره پاكي ده چې دا ټولې جوړې يې پيدا كړې دي، له هغو نه چې ځمكه يې را زرغونوي خپله د هغوى له ځانو (اولادونو) او (يا) له هغو شيانو چې دوى يې لا پېژني هم نه.",""
3742,36,37,"او(بله) نښانه د دوى لپاره همدا شپه ده چې ورځ ترې را وباسو ناګهانه دوی په تیاره کې وي.",""
3743,36,38,"او لمر روان دی خپل ځای د قرارۍ ته دا د پوه او زورور ذات اندازه ده.",""
3744,36,39,"او موږ سپوږمۍ ته پړاوونه ټاكلي تر دې چې هغه شي په شان د وچې اوزړې لښتې د خرما.",""
3745,36,40,"نه لمر ته دا ښايي چې سپوږمۍ راګيره كړي او نه شپه په ورځې مخکې كېدونكې ده، دا هر یو پخپل مدار کې لامبو وهي.",""
3746,36,41,"او (بله) نښانه د دوى لپاره دا چې موږ د هغوى نسل په يوه ډكه شوې بېړۍ كې سپاره كړي وو.",""
3747,36,42,"او دوى ته مو د دې په شان نور (هم) داسې شيان پيدا كړي چې ورباندې سپريږي.",""
3748,36,43,"او كه موږ وغواړو دوى به ډوب كړو، بيا به يې نه څوك چيغه اورېدونكى وي او نه به ژغورل كيږي.",""
3749,36,44,"خو زموږ له خوا يو رحمت او څه لږه فايده ورکول و تر یو وخته.",""
3750,36,45,"او كله چې دوى ته وويل شي: له هغه څه (عذابه) ځان وساتئ چې ستاسو په مخ كې دى او هغه چې تر شا مو دى تر څو رحم درباندې وشي.",""
3751,36,46,"او هغوى ته د خپل رب له نښانو يوه نښه هم داسې نه راځي چې دوى ترې مخ ګرځونكي نه وي.",""
3752,36,47,"او كله چې ورته وويل شي: له هغه څه چې الله درته روزى كړي لګښت وكړئ نو بيا هغه كسان چې كافر شوي، مومنانو ته وايي: اّيا په هغه چا يې وخورو چې كه الله وغواړي خپله به خواړه وركړي، تاسو خو له يو ښكاره بې لاريتوب څخه پرته بل څه كې نه ياست.",""
3753,36,48,"او دوى وويل: كله به وي دا پرېکړه (د عذاب)؟ كه تاسي ریښتيني ياست؟",""
3754,36,49,"دوى له يوې (سختې) چيغې پرته بل انتظار نه كوي چې داسې وخت به يې راګير كړي چې هغوى به بحثونه [داخیستلو او خرڅولو] کوي.",""
3755,36,50,"نو بيا به نه څه وصيت كولاى شي او نه به خپلې كورنۍ ته راستنېدلاى شي.",""
3756,36,51,"او شپېلۍ كې به پو كړى شي نو دوى به ناڅاپه له قبرونو د خپل رب په لوري منډې وهوونکي وي.",""
3757,36,52,"وايي به افسوس دی موږ لره، چا د خپلو خوب ځايونو څخه راپاڅولو؟ دا هماغه ده چې رحمٰن يې ژمنه كړې وه او پېغمبرانو رښتيا ويلي وو.",""
3758,36,53,"هغه له يوې چيغې پرته بل څه نه ده، بيا به ناګهانه هغوى ټول زموږ پر وړاندې حاضرکړای شي.",""
3759,36,54,"نو نن به په هيچا هيڅ ظلم ونه شي او نه به ستاسو له خپلو عملو پرته د بل څه بدله دركړى شي.",""
3760,36,55,"يقيناً جنتيان به نن په خپلو مزو كې مصروف وي.
.",""
3761,36,56,"دوى او مېرمنې به يې په سيورو كې پر تختونو ډډه وهونكي (ناست) وي.
.",""
3762,36,57,"دوى لره به پكې مېوې او څه چې غواړي هغه وي.",""
3763,36,58,"د مهربان رب لخوا به ورته سلام ويل كيږي.",""
3764,36,59,"او (وبه ويل شي) اې مجرمانو (تاسو) نن را بېل شئ.",""
3765,36,60,"اې د آدم زامنو! تاسو ته مې حكم نه و كړى چې د شيطان عبادت [تابعداري] مه كوئ، هغه ستاسو څرګند غليم (دښمن) دى.",""
3766,36,61,"او دا چې په بندګۍ خاص کړئ ما لره، دا نېغه لار ده.",""
3767,36,62,"او بېشكه هغه له تاسو نه ډېر خلك بې لارې كړي، اّيا تاسو عقل نه كارولو؟",""
3768,36,63,"دا هماغه جهنم دى چې ژمنه يې درسره كېدله.",""
3769,36,64,"په دې چې تاسو به كفر كولو نو نن هغه ته ورننوځئ.",""
3770,36,65,"نن به موږ د هغوى په خولو مهر وهو، خبرې به يې لاسونه راسره كوي او پښې به يې په هغو كارو شاهدي وايي چې دوى به كول.",""
3771,36,66,"او كه موږ وغواړو د هغوى سترګې به هموارې (بې نوره) كړو، بيا چې لارې ته ور وړاندې شي نو څرنګه به يې ويني.",""
3772,36,67,"او كه وغواړو خامخا به يې پر خپلو ځايو مسخ كړو، بيا به دوى نه تللى او نه راګرځېدلى شي.",""
3773,36,68,"او چا ته چې اوږد عمر وركوو نو هغه په پيدايښت كې [بدن یې] کمزوری كوو، اّيا نو دوى عقل نه كاروي؟",""
3774,36,69,"او موږ هغه ته نه شعر ورښوولى او نه ورسره ښايي، هغه خو له نصيحت او روښان قرآنه پرته بل څه نه دى.",""
3775,36,70,"دې لپاره چې كه څوك ژوندى وي هغه ته خبردارى وركړي او پر كافرانو (د عذاب) خبره ثابته شي.",""
3776,36,71,"او آيا دوی نه ګوري چې یقینا پیدا کړي موږ دوى لپاره له هغو څه چې زموږ لاسونو کړي څاروي نو دوى يې مالكان دي.",""
3777,36,72,"او هغه مو ورته تابع كړي هم دي چې ځينې يې د دوى سپرلۍ دي او له ځينو يې خوراك كوي.",""
3778,36,73,"او په هغو كې د دوى لپاره ډېرې ګټې او د څښاك شيان دي نو اّيا شكر نه باسي.",""
3779,36,74,"او نیولي دي دوى پرته له الله څخه حقداران د بندګۍ د دې لپاره چې دوی سره مرسته وکړی شي.",""
3780,36,75,"ځواک نه لري (د خپل ځان او د دوی) د مرستې کولو او دوی [دا مشرکان] هغوی [دې باطل معبودانو] لره لښکر دی حاضر کړی شوی.",""
3781,36,76,"پس غمجن دې نه کړي تا لره وینا د دوی، يقيناً موږ پوهيږو په هغه څه چې دوى يې پټوي او په هغه څه چې ښكاره کوي یې.",""
3782,36,77,"اّيا انسان نه دي ليدلي چې هغه مو له يوه څاڅكي (نطفې) پيدا كړ خو بيا يو دم څرګند جګړه مار (ترې جوړ) شو.",""
3783,36,78,"او موږ ته مثال بيانوي او خپل پيدايښت يې هېر كړ وايي څوك به دا هډوكي راژوندي كوي چې وراسته رژېدلي وي.",""
3784,36,79,"ورته وايه: هغه ذات به يې راژوندي كوي كوم چې په لومړي ځل يې پيدا كړي او هماغه په هر ډول پيدايښت ښه پوه دى.",""
3785,36,80,"هغه چې تاسو ته يې له شنې ونې اور پيدا كړ او له هغې نه تاسو اور بلوئ.",""
3786,36,81,"اّيا هغه ذات چې اسمانونه او ځمكه يې پيدا كړي، په دې نه دى قادر چې د دوى په شان (نور څه) پيدا كړي؟ ولې نه، (قادر دى) او هماغه ښه پيدا كونكى ډېر پوه دى.",""
3787,36,82,"بیشکه د هغه امر خو كله چې څه وغواړي دا دى چې و وايي: شه! نو هغه وشي.",""
3788,36,83,"نو هغه ذات لره پاكي ده چې د هر شي باچايي يې په لاس کې ده او (خاص) ده ته به ورګرځول كېږئ.",""
3789,37,1,"قسم دى په هغه پرېښتو چې صفونه جوړوي، صفونه.",""
3790,37,2,"بيا په سختۍ سره شړونكو (ملايكو) قسم.",""
3791,37,3,"بیا په ذکر (قرآن) لوستونکو (پرېښتو) قسم.",""
3792,37,4,"چې بېشكه ستاسو معبود يو دى.",""
3793,37,5,"د اسمانو، ځمكې او د هغو تر منځه شيانو رب او د ختيځونو رب.",""
3794,37,6,"يقيناً موږ د دنيا اسمان ښكلى كړى د ستورو په ښايست.",""
3795,37,7,"او له هر سرکښ شيطانه مو په ساتنه خوندي كړى دى.",""
3796,37,8,"پاسني مخلوق ته غوږ نه شي اېښودلاى او له هرې خوا ويشتل كيږي.",""
3797,37,9,"رټلی کیدی شي په رټني سره او دوی لره عذاب پيوست کېدونکی دی.",""
3798,37,10,"پرته له دې چې كه څوك تښتوونكى كومه خبره وتښتوي نو يوه سوځونكې لمبه ورپسې شي.",""
3799,37,11,"نو ويې پوښته چې اّيا د دوى پيدا كېدل به ګران وي كه هغه (نور مخلوق) چې موږ پيدا كړي؟ موږ خو هغوى له سرېښناكې خټې پيدا كړي.",""
3800,37,12,"بلكې ته تعجب كوې او دوى ملنډې وهي.",""
