"Translation Info:
#---------------------------
3637,34,31,"Abagararije na bo bavuze bati: “Ntiturota twemera iyi Qor’ani, eka ntitunarota twemera n’Ibitabu vya Tawurati, Injili na Zaburi vyamanuwe imbere yayo”. Ntumwa y’Imana! Iyo uba wobona ukuntu abirenganije mu kugarariza bahagaritswe imbere y’Imana yabo Rurema Allah kugira Ibaharurire, baharira hagati yabo mu gutanako imiragwe, wobonye igitangaza giteye ubwoba; aho abacinyijwe bavuga babwira abagize amanyama bakihambaza mu kubahubisha bati: “Iyo hataba mwebwe mwaduhubishije, ni ukuri twari kuba abemeramana koko”.",""
3638,34,32,"Abagize amanyama bakihambaza, bazoheza babwire abacinyijwe mu guhubishwa bati: “Mbega burya, ni twebwe twabahubishije inzira y’ukwemera inyuma y’aho ibashikiriye! Eka murabaga mwifashe! Ahubwo nyabuna, mwari abanyavyaha kuko mwagararije ku bushake bwanyu”.",""
3639,34,33,"Abacinyijwe, bazoheza babwire abagize amanyama bakihambaza bati: “Ahubwo iturubika n’agacinyizo mwadukorera ijoro n’umurango, ni vyo vyatumye tugwa mu kaga, mwatubwiriza kugarariza Imana Allah no kuyibangikanya mu kuyisenga”. Umugwi wose rero muri iyo migwi yompi, uzokwiyorobeka mu guhisha ukwicuza kwawo igihe wabonye ibihano biwurindiriye. Tuzoheza rero Twebwe Allah Tubohe n’iminyororo mw’izosi abagararije. Ntibazohembwa mu buzima bw’inyuma yo gupfa kiretse ku vyo bakoze kw’isi.",""
3640,34,34,"Ntitwigeze Dutuma Intumwa irarikira abantu bo mu gacimbiri kanaka kwemera Imana Imwe Rudende Allah, ikanabagabisha ku bihano vyayo, kiretse ko abatewe iteka bagatwarwa n’ivy’isi, baca bavuga bati: “Mu vy’ukuri ga mwa Ntumwa mwe! Twebwe turagararije ivyo mwarungikanywe”;",""
3641,34,35,"Bakinamura n’amanyama n’akantu bati: “No mu vyerekana ko Imana Allah Itwishimiye, ni uko Yaduteye iteka mu kuturonsa amatungo n’abana benshi kubasumba, kandi rero ntiturota duhanwa, haba ng’aha kw’isi canke mu buzima bw’inyuma yo gupfa”.",""
3642,34,36,"Ntumwa y’Imana! Vuga uti: “Mu vy’ukuri Imana yanje Rurema Allah, Ironsa uwo Ishatse mu biremwa vyayo, umusesekara w’ibimubeshaho, Ikanagerera uwo Ishatse muri vyo ku mvo z’igeragezwa; ariko rero abenshi mu bantu, ntibazi ko bageragezwa mu kuronswa abana n’ibibabeshaho kw’isi”.",""
3643,34,37,"Amatungo hamwe n’abana vyanyu, si vyo bibahesha icubahiro bikanabegereza kuri Twebwe Allah; ariko abemeye Imana Allah bakanakora n’ivyiza bitegetswe, abo ni bo bagenewe impembo y’ivyo bakoze igwijwe incuro nyinshi, ni na bo rero bazoba bari mu Bwami bw’ijuru bwisununuye, batekaniwe.",""
3644,34,38,"Nayo abakoresha urwenge mu kubeshuza Aayah zacu za Qor’ani ngo bazirwanye, bagahakana n’Intumwa zacu bivuye inyuma, bakaburagiza n’abantu kwinjira mw’idini, bibwira ko bazotunanira Twebwe Allah; abo, ni bo bantu rero bazoshirwa mu bihano vy’umuriro wa Jahannamu, bazoba bacungerewe n’abamalayika bajejwe kuwucungera “Al-Zabaaniya”.",""
3645,34,39,"Ntumwa y’Imana! Bwira abahendwa n’ubwinshi bw’amatungo n’abana uti: “Mu vy’ukuri Imana yanje Rurema Allah, Ironsa uwo Ishatse mu biremwa vyayo umusesekara w’ibimubeshaho, Ikanagerera uwo Ishatse muri vyo ku mvo z’igeragezwa. Ico ari co cose rero mutanze ku bw’Imana Allah, Iraheza Ikakibasubiriza mu ndumane kw’isi, Ikazonakibahembera mu buzima bw’inyuma yo gupfa, ni na Yo rero Mwiza w’abaronsa ibibeshaho ibiremwa[6].","[6] Nimusabe rero ibibabeshaho Imana Allah Yo Yonyene, muheze muronderere mu birekuwe mu buryo burekuwe."
3646,34,40,"Ntumwa y’Imana! Ibuka umusi Imana Allah Yegeranirije hamwe ababangikanyamana n’abo basenga mu bamalayika mu gishingo cayo, hanyuma Ikabwira abamalayika mu gutetereza ababasenga Iti: “Mbega aba, ni mwebwe basenga mu gishingo canje?”;",""
3647,34,41,"Abamalayika bagaheza bakishura bati: “Ukuninahazwa ni ukwawe Mana, ntibikabe ko Ubangikanywa! Ni Wewe Muhagarikizi wacu twumvira tugasenga. Ahubwo bahora basenga ibigirwamana mu Majini kuko abenshi muri bo, ni yo bemera”;",""
3648,34,42,"Kuri uyo musi w’iyegeranywa rero, ibigirwamana nta co bizomarira ababisenga, eka nta n’ico bizobicira. Tuzonabwira abirenganije mw’ibangikanyamana, Duti: “Nimuhonje rero ibihano vyo mu muriro mwahora muhakana mwivuye inyuma ko utabaho”.",""
3649,34,43,"Iyo abagarariji b’i Makka basomewe Aayah zacu za Qor’ani zitomoye, bavuga bati: “Uyu Muhamadi, si ikindi, kiretse ko ari umuntu agomba kubabuza isengwa ry’imana zamye zisengwa na ba so kuva na kera na rindi”; bakongera bakavuga bati: “Muhama! Iyi Qor’ani udusomera, si ikindi kiretse ko ari amajambo yawe y’irementanya, si n’ayo wahishuriwe namba”. Abagararije na bo, barinamuye igihe bashikiwe na Qor’ani bati: “Iyi Qor’ani, si ikindi kiretse ko ari uburozi bweruye”.",""
3650,34,44,"Ntumwa y'Imana! Twebwe Allah, ntitwigeze Tumanurira abagarariji b'i Makka imbere y’ihishurwa rya Qor’ani, ibitabu basomamwo ko Qor’ani wahishuriwe ari uburozi, eka nta n’Intumwa Twabarungikiye imbere y’irungikwa ryawe, ibagabisha ku bihano vyacu.",""
3651,34,45,"Abantu bo hambere y’abagarariji b’i Makka, barahakanye bivuye inyuma Intumwa zacu, ntitwanahaye abagarariji b’i Makka n’ica cumi c’ivyo Twahaye abo hambere y’abo; mu nguvu n’inkomezi, mu bwinshi bw’amatungo no kuramba, n’ibindi; baraheza rero barahakana bivuye inyuma Intumwa zanje Jewe Allah, Nca Ndabahonya. Mbega none ukubihaniza kwanje Jewe Allah kutangarariza, kwabashikanye kuki atari ibihano!",""
3652,34,46,"Ntumwa y’Imana! Vuga ubwire abahakanyi uti: “Ni ukuri jewe, ndabahanuye ko mugira ikintu kimwe; ko muhagurukira iyumviramana muri babiribabiri n’umwumwe, hanyuma mwiyumvire ku vyo muvuga kuri mugenzi wanyu[7], eka ntiyigeze akeherwa n’ubwenge namba, we si ikindi atari Umugabisha kuri mwebwe, ko mwokwiyubara ibihano bikaze vy’umuriro wa Jahannamu, maze mukavyirinda bitarabashikira”.","[7] Ari we Ntumwa Muhamadi (nyakugira amahoro n’impuhwe z’Imana Allah)."
3653,34,47,"Ntumwa y’Imana! Vuga ubwire abagarariji uti: “Nta mpembo ndigera ndabasaba kw’ishikirizabutumwa ryanje, kanatsinda ni no ku neza yanyu, impembo yanje ndayiziga ku Mana Allah, ni na Yo Ibona neza ibikorwa vyose vy’ibiremwa, Ikazobibihembera”.",""
3654,34,48,"Ntumwa y’Imana! Vuga ubwire abahakana bivuye inyuma isengwa ry’Imana Imwe Rudende Allah, bagahakana n’ubwislamu, uti: “Mu vy’ukuri Imana yanje Rurema Allah, Iragaragaza ukuri maze ikinyoma kigatekuruka, ni Yo rero Izi neza ibinyegejwe ibiremwa, nta kiyinyegeje mw’ijuru no mw’isi”.",""
3655,34,49,"Ntumwa y’Imana! Vuga uti: “Ukuri kw’amabwirizwa y’ubwislamu kwaramaze kuja ahabona, ikinyoma c’ubugarariji na co kiraheza kirazimangana, kigenda amazimayongo, ntikiriko kiragaruka bushasha kandi ngo gitanguzwe”.",""
3656,34,50,"Ntumwa y’Imana! Vuga ubwire ababangikanyamana uti: “Ninaramuka mpuvye inzira y’ukuri, ni jewe nyene nzobihanirwa; ninatumbera inzira igororotse nisunze ivyo nahishuriwe n’Imana yanje Rurema Allah, mu vy’ukuri Imana yanje Rurema Allah ni Nyenukwumva, Irumva neza ivyo mvuga, Iri na hafi cane y’uwuyisenga akayisaba”.",""
3657,34,51,"Ntumwa y’Imana! Iyo uba wobona ukuntu abagarariji batekewe n’ubwoba igihe babonye ukuri kwamye ibihano vy’Imana Allah, wobonye igitangaza giteye ubwoba; aho ata saganirizo, ata n’ubuhungiro bw’ibihano bazoronka, maze bafatwe batabwe mu muriro;",""
3658,34,52,"Bamaze kubona nya bihano rero, bazoca bavuga bati: “Twemeye Imana Allah, twemeye n’Ibitabu hamwe n’Intumwa vyayo”. Bishoboka gute ko bashika ku kwemera mu buzima bw’inyuma yo gupfa kandi baramaze kugera kure aho bitagikunda!",""
3659,34,53,"Ni ukuri baragararije Imana Allah, Ibitabu hamwe n’Intumwa vyayo bakiri kw’isi; barondera gushika ku kuri kandi bari mu makenga abata kure yakwo, maze baraguhusha ntibagushikira; nka kurya ata wugema ikintu kandi ari kure cane yaco.",""
3660,34,54,"Ico gihe rero, abagarariji ntibazokwemererwa gushika ku cipfuzo cabo co kwigaya no kugaruka kw’isi ngo baheze bemere Imana Allah; nk’uko imigwi y’ab’aho hambere yabo itavyemerewe. Mu vy’ukuri bakiri kw’isi, bamana amakenga ateye impungenge ku vyerekeye ukwemera Intumwa, izurwa ry’ibiremwa no guharurirwa ku bikorwa vyavyo.",""
3661,35,1,"Nihashimagizwe Imana Allah, Rutanguzandemo Yaremye amajuru n’isi, Igira abamalayika intumwa Irungika ku bo Ishatse mu biremwa; muri nya bamalayika, harimwo abo Yahaye amababa abirabiri, atatatatu n’anane kugira bashobore kuguruka aho hose batumwe n’Imana Allah, Imana Allah Yongerereza inkomezi mu ndemo uwo Ishatse mu biremwa. Mu vy’ukuri Imana Allah, ni Mushoboravyose, ntakiyinanira.",""
3662,35,2,"Ikintu cose Imana Allah Igomororeye abantu ku mpuhwe zayo mu bibabeshaho; imvura, amagara meza, ubumenyi, n’ibindi mu nema zayo, nta n’umwe ashobora kukizibira ngo ntigishikire abo Yakigeneye. Ni nk’uko nyene kandi ikintu cose Imana Allah Igumije muri izo nema zayo ngo abantu ntibakironke, ata n’umwe ashobora kukibarungikira mu nyuma yayo, ni Yo rero Nyenintsinzi-Mutaneshwa, Intungane mu vyo Ikora.",""
3663,35,3,"Emwe bantu! Nimwibuke inema Imana Allah Yabahaye, maze muyininahaze, muyitazire mu buryo bwose, aho muzoba muri hose, nta mana Yabaremye atari Imana Allah Ibaronsa ibibabeshaho biturutse ku mvura igwa ivuye mu bicu izananye mu kirere, n’ibiva mw’isi mu bimera hamwe n’ubutare, n’ibindi. Nta yindi mana ibwirijwe gusengwa atari Yo. None ni gute muyibangikanya ha kuyisenga ari Imwe Rudende!",""
3664,35,4,"Ntumwa y’Imana! Abantu warungitsweko nibaguhakana bivuye inyuma, si wewe uzoba ubaye uwa mbere, ni ukuri n’Intumwa zarungitswe hambere yawe, abantu zarungitsweko barazihakanye bivuye inyuma, kandi impera n'imperuka ibiremwa vyose bizosubira ku Mana Allah, kugira Ihembe umwumwe wese muri vyo ku rugero rw’ibimukwiye.",""
3665,35,5,"Emwe bantu! Mu vy’ukuri, isezerano ry’Imana Allah ryo kubazura no kubahembera ivyo mwakoze, ni iry’ukuri; ntimugahendwe rero n’ibihendamaso vy’ubuzima bwo kw’isi, kandi ntimugahendwe na shetani ngo ibakure ku Mana Allah;",""
3666,35,6,"Mu vy’ukuri shetani ni umwansi wanyu, na mwe nyene rero nimumugire umwansi, ntimukamwumvire. Ni ukuri shetani irarikira umugwi wayo mu nzira y’ubuhuvyi, kugira uzobe mu bantu bo mu muriro wama wegenyejwe.",""
3667,35,7,"Abahakanye bivuye inyuma ko Imana Allah ari Imwe Rudende, bagahakana n’ivyo bashikirijwe n’Intumwa, barategekanirijwe ibihano bikaze mu buzima bw’inyuma yo gupfa. Nayo abemeye Imana Allah n’Intumwa yayo bakanakora n’ivyiza bitegetswe, bazogumirizwa akabanga ku vyaha vyabo, baheze bababarirwe mu buzima bw’inyuma yo gupfa, bazonaronka n’impano nta ngere kandi zamaho mu Bwami bw’ijuru.",""
3668,35,8,"Uwuryoherejwe na shetani ibikorwa vyiwe bibi maze akabibona ko ari vyiza, yoba angana mu butore n’uwarongowe n’Imana Allah mu nzira igororotse, agaheza agatandukanya icatsi n’ururo, maze iciza akabona ko ari ciza, ikibi na co akabona ko ari kibi! Mu vy’ukuri Imana Allah, Ihubisha uwo Ishatse ku bugaba bwiwe, Ikarongora uwo Ishatse ku bugamburutsi bwiwe. Ntumwa y’Imana! Ntukicwe rero n’intuntu kubera ubugarariji bw’abaryoherejwe ivy’isi, mu vy’ukuri Imana Allah ni Nyenubumenyikurivyose, Irazi neza ibintu vyose bakoze kw'isi kandi Izobibahembera.",""
3669,35,9,"Imana Allah, ni Yo Irungika umuyaga ugaheza ugasunika ibicu vy’imvura, maze Twebwe Allah Tukabirungika ahari isi yagadutse igacika ubukumbagare, maze imvura ikahagwa, isi na yo igasubira kunaga igatotahara inyuma y’aho yari ubukumbagare. Ni nk’uko nyene rero Imana Allah - Itotahaza isi y’ubukumbagare igasubira gutotahara - Izosubiza ubuzima ibiremwa vyapfuye bikazuka ku musi w’izuka.",""
3670,35,10,"Uwurondera rero icubahiro c’iteka mu buzima bwo kw’isi canke mu bw’inyuma yo gupfa, arakironderera mw'iyumviramana, burya icubahiro cose c’iteka gikomoka kuri Yo[1]. Ininahaza n’itaziramana riduga ku Mana Allah, n’ibikorwa vyiza nyene Ibiduza kuri Yo. Abagira ubwononyi mu gucumura, barategekanirijwe ibihano bikaze mu buzima bw’inyuma yo gupfa, ubwononyi bwabo rero nta co buzobashikanako.","[1] Uwurondereye iteka n’icubahiro ku kiremwa nkawe, Imana Allah Iramusuzuguza; nayo uworondereye iteka n’icubahiro kuri Rurema Allah, Imana Allah Iramuha nya teka n’icubahiro."
3671,35,11,"Bantu! Imana Allah Yaremye so Adamu mw’ivu, hanyuma abamukomotseko Ibarema mw’ima ry’intanga, umugabo asunikira mu gitereko c’umugore, hanyuma Ibagira abagabo n’abagore. Nta n’igitsina-gore rero gisama inda canke ngo kiyivyare, kiretse ku bumenyi bw’Imana Allah; nta n’uwuramba akamara imyaka n’iyindi, eka nta n’uwugabanirizwa imyaka yo kubaho, kiretse ko ivyo vyose biba vyanditswe mu Gitabu nyezina canditswemwo ivyagezwe n’ishirwa mu ngiro ryavyo. Mu vy’ukuri iremwa ryanyu, kumenya ido n’ido ku buzima bwanyu imbere n’inyuma yuko muremwa, biroroshe cane ku Mana Allah.",""
3672,35,12,"Hari amabahari abiri ahura atandukanye mu kanovera k’amazi yayo; aho usanga amazi y’iri bahari afise akanovera, atemba neza mu muhogo akamara n’inyota; ugasanga amazi y’irindi bahari bihura ari amazi y’icunyunyu; hamwe n’iryo tandukaniro ry’akanovera k’amazi yayo, mw’ibahari rimwe ryose muri yo, muraroba mugafungura ifi zoroshe ziryoshe, mukanacukura ubutare butandukanye muhinguramwo ibisharizo mwambara mukaberwa; uzobona n’ubwato amahanga bugendera mu mazi mu ruja n’uruza rw’urudandazwa, kugira murondere icobabeshaho mu mpano z’Imana Allah, ivyo vyose rero bikerekana ubushobozi bwayo kugira muyishimire ari Imwe Rudende.",""
3673,35,13,"Imana Allah Yinjiza igice c’ijoro mu murango, maze umurango ukaba muremure; Ikinjinza igice c’umurango mw’ijoro, maze ijoro rikaba rirerire; Yagize izuba n’ukwezi mwikorako kuba kimwe cose muri vyo gica mu nzira-ntasobwa yaco kugera kw’isango ryagezwe. Iyo rero, ni Yo Mana Allah, Imana yanyu Rurema Nyenubwami, nayo ivyo musaba mu gishingo cayo, nta kintu na kimwe bigaba n’aho coba kingana n’agashishwa kari ku rutete rw’itende.",""
3674,35,14,"Emwe bantu! Iyo musavye ibigirwamana mu gishingo c’Imana Allah, ntivyumva igisabisho canyu. N’iyo vyobaye vyumva nya gisabisho, ntivyobaha ivyo musavye; mbere no ku musi w’izuka, bizokwamirira kure ibangikanyamana ryanyu. Ntumwa y’Imana! Nta wokubwira inkuru y’ukuri yoza asumba Muhetuziwavyose Allah.",""
3675,35,15,"Emwe bantu! Mwebwe mukeneye Imana Allah muri vyose, nta na kimwe mwikenuyeko ku bwanyu, burya Imana Allah, ni Yo Uwikenuye Yikenuye muri vyose, Nyenugushimwa, Ishimwa mu bihe vyose ku mazina, ku matazirano no ku bikorwa vyayo;",""
3676,35,16,"Ishatse rero, Yobahonya mukagenda mwese amazimayongo, Igaheza Ikazana ibindi biremwa biyumvira bikayisenga Yo Yonyene Itabangikanywa.",""
3677,35,17,"Kandi ihonywa ryanyu n’isubirizwa ryanyu n’ibindi biremwa, ntivyonanira Imana Allah, ahubwo mbere biroroshe cane kuri Yo.",""
3678,35,18,"Nta munyavyaha azohanirwa ivyaha vy’uwundi. Uwuzoremerwa n’ivyaha, maze agasaba ko hogira uwumwakira mu kumuremururira umutwaro w’ivyaha, ntazoronka n’umwe amwakira ngo amuremurure n’icaha na kimwe, n’aho yoba ari incuti ya hafi basangiye amaraso; nka se canke mwenewabo. Ntumwa y’Imana! Ni ukuri wewe, ugabisha abatinya ibihano vy’Imana yabo Rurema Allah kandi batayibona, bakanatsimbataza n’amasengesho akwije ibisabwa ku mwanya wayo. Uwuzokwiyeza mu kudacumura no mu kutabangikanya Imana Allah, azoba yiyejeje ku neza yiwe. Ni ku Mana Allah rero ibiremwa vyose bizosubira kugira Ihembe kimwe cose ku rugero rw’ibigikwiye.",""
3679,35,19,"Nta ho vyakabaye ko igipfamaso mu kutabona ukuri, gishobora kungana mu butore n’umuntu abona agakurikira inzira y’ukuri;",""
3680,35,20,"Eka n’umuzimagiza w’ubugarariji nta ho usa usana n’umuco w’ukwemera;",""
3681,35,21,"Eka n’agatutu gapfutse ntigashobora kuba nk’umuyaga w’akayagirizo;",""
3682,35,22,"Eka n’ababayeho ubuzima bw’ukwemera nta ho basa basana n’ibipfamutima vyishwe n’ubugarariji. Mu vy’ukuri Imana Allah, Irumvira Ikakirira uwo Ishatse mu biremwa. Ntumwa y’Imana! Kurya wewe udashoboye gutuma abari mu mva bumva, ni ko udashoboye gutuma ibipfamutima vyishwe n’ubugarariji vyumva;",""
3683,35,23,"Burya wewe, nta kindi ujejwe atari ukugabisha ku bihano vy’Imana Allah.",""
3684,35,24,"Ntumwa y’Imana! Mu vy’ukuri Twebwe Allah, Twakurungikanye idini ry’ukuri, kugira ushikirize inkuru nziza ihumuriza abemeramana, ko bazohabwa Ubwami bw’ijuru; wongere ugabishe n’abagarariji ku bihano vy’umuriro bibarindiriye. Nta mugwi n’umwe w’abantu wabayeho rero, kiretse ko warungikiwe Umugabisha ku bihano vy’umuriro.",""
3685,35,25,"Ababangikanyamana baramutse baguhakanye bivuye inyuma, si wewe uzoba ubaye uwa mbere, ni ukuri abantu b’aho hambere yabo, barahakanye bivuye inyuma Intumwa barungikiwe, hamwe n’uko zaje zifise ibitangaro n’ivyemezo bigaragara, zibangikanije n’Imizingo y’ibitabu irimwo inyigisho hamwe n’Ibitabu bitomora inzira y’ukuri.",""
3686,35,26,"Mu nyuma rero, ni ho Jewe Allah Nafata abagararije Ndabahana bikwiye. Ehe raba rero Ntumwa y’Imana, ukuntu Nabihanije kutagarariza ntibumva, Nca Ndabahana!",""
3687,35,27,"Mbega ntiwabonye ko Imana Allah, Yatumye hagwa imvura ivuye mu bicu izananye mu kirere, Turaheza Twebwe Allah, Tumeresha ibiti vy’ivyamwa bitandukanye kw’ibara hakoreshejwe nya mazi; nk’ibitukura, ivyirabura n’ivy’umuhondo, n’ibindi; Turema no mu misozi, imisozi ifise agataka kera, n’iyifise agataka k’umuhondo utandukanye kw’ibara, hamwe n’iyindi misozi rero ifise agataka kirabura tsiritsiri!",""
3688,35,28,"Twaremye no mu bantu, mu nyamaswa n’ibigendagenda mw’isi no mu bitungwa, ibitandukanye kw’ibara; nk’ibitukura, ivyera n’ivyirabura, n’ibindi. Ni ukuri, abatinya ibihano vy’Imana Allah bakavyirinda, ni abamenyi bazi Imana Allah ku biyiranga mu mazina n’amatazirano yayo, no mu bushobozi bwayo bwo kurema ibitandukanye kw’ibara kandi inkomoko yavyo ari imwe. Mu vy’ukuri Imana Allah, ni Nyenintsinzi-Mutaneshwa, Nyenimbabazi-ntangere.",""
3689,35,29,"Mu vy’ukuri, abasoma Igitabu c’Imana Allah ca Qor’ani bakagendera n’amabwirizwa yaco, bagatsimbataza n’amasengesho akwije ibisabwa ku mwanya wayo, bagatanga no mu vyo Twabaronkeje mu buryo butegetswe canke biyemeje mu mpisho no ku mugaragaro, bagakora ivyo vyose barondera urudandazwa rutigera ruhomba ku Mana Allah;",""
3690,35,30,"Izobaha impembo z’ibikorwa vyabo itagabanijwe, Yongere Ibagwirize ku mpano zayo ivyiza vyabo, mu vy’ukuri ni Yo Nyenikigongwe-ntangere ku bigaya, Nyenindishi, Isubiriza mu ndumane uwutanga.",""
3691,35,31,"Ntumwa y’Imana! Ivyo Twaguhishuriye muri Qor’ani, ni kwo kuri kudahinyuzwa gushimangira Ibitabu vyahishuriwe Intumwa zo hambere yawe. Mu vy’ukuri Imana Allah, ni Muhetuziwavyose, Irazi neza ivyerekeye abaja bayo, Nyenukubona, Irabona neza ibikorwa vyabo, kandi Izobibahembera.",""
3692,35,32,"Mu nyuma y’ihonywa ryabo rero, Twebwe Allah, Twahaye Igitabu ca Qor’ani abo Twahisemwo mu baja bacu, barungikiwe Intumwa Muhamadi (nyakugira amahoro n’impuhwe z’Imana Allah). Muri bo rero, harimwo uwirenganya mu gucumura, harimwo n’umugororotsi yubahiriza amabwirizwa; hakabamwo rero, n’uwihutira gukora ivyiza bitegetswe n’ibimutonesha ku Mana Allah ku burenganzira bwayo. Ihabwa ry’ico Gitabu rero, ni yo ngabirano nta ngere.",""
3693,35,33,"Imirima itotahaye yo mu Bwami bw’ijuru rya “Adeni”, yagenewe kwinjirwamwo abahawe ico Gitabu. Muri Bwo, bazoberwa n’ukwambikwa imiringa y’inzahabu n’ilulu[2], bazoba bambaye n’impuzu za misi yose zishonywe mw’iharire, abagabo ku bagore.","[2] Lulu, ni ubwoko bw’ubutare bwiburungushuye, bucukurwa mw’ibahari, bukaba buboneka mu binyabuzima biba musi yaryo, bukagira amabara atandukanye; nk’ibara ryera, iryirabura, n’ayandi. Ni ubutare buzimvye cane."
3694,35,34,"Mu kwinjira muri nya Bwami, bazovuga bati: “Nihashimagizwe Imana Allah Yo Yatumaze agahinda n’intuntu ku mutima. Mu vy’ukuri Imana yacu Rurema Allah, ni ukuri ni Nyenikigongwe-ntangere kuko Yatubabariye, Nyenindishi kuko Yatwakiririye ibikorwa Ikanatugwiriza indishi;",""
3695,35,35,"Ni Yo Yatwakiriye mw’icumbi ry’Ubwami ku ngabirano zayo, aho tutazokwigera turuha, eka ntituzonadebukirwa”.",""
3696,35,36,"Nayo abagararije Imana Allah n’Intumwa yayo, bategekanirijwe umuriro wa Jahannamu, aho batazokwigera bapfa ngo bawuruhuke; eka ntibazonatezurirwa mu bihano vy’urutavanako, ni nk’ukwo rero Twebwe Allah, Duhana uwimonogoje mu bugarariji.",""
